frequencia_Hz,magnitude_PM,magnitude_FM,magnitude_AM_DSB
16060.0,4.120873557920691e-12,2.4275646636519735e-12,2.794340398403901e-13
16070.0,2.0614693544089067e-12,7.895119490312284e-13,3.7403603494279196e-13
16080.0,3.7051236164020815e-12,2.1845843922670565e-12,5.144463211555813e-13
16090.0,3.3508230026404576e-12,2.993247883280639e-12,1.4635769693534082e-13
16100.0,2.1824822321884203e-12,1.0523796970081512e-12,3.2894130115765e-13
16110.0,4.029712577085057e-12,4.542890867360505e-12,4.911287691722365e-13
16120.0,2.38000625986214e-12,2.096672933704376e-12,4.41731224125958e-13
16130.0,2.603758527696552e-12,2.3735305916115253e-12,1.8334506195739824e-13
16140.0,1.3845501140839035e-12,1.5685009146672049e-12,4.0205034174097154e-13
16150.0,1.274063551726154e-12,6.809757033216217e-13,4.1037003829860337e-13
16160.0,7.59559817038973e-13,6.200762765272372e-13,5.360177291643571e-13
16170.0,2.0385494991235514e-12,5.395427280875785e-13,3.97092705066466e-13
16180.0,1.0259676607301665e-12,2.111153179190695e-12,5.549813128254748e-13
16190.0,1.9601685747637395e-12,1.2636644113588363e-12,1.64955357484601e-13
16200.0,1.9602334860930668e-12,1.3789011271070556e-12,2.3746014893897074e-13
16210.0,2.0588371779600207e-12,1.927830560979807e-12,2.0710461747313632e-13
16220.0,1.5838054816619013e-12,2.1935271546277627e-12,2.0516571526102107e-13
16230.0,1.5412571820665818e-12,9.209261964392127e-13,3.106348449242857e-13
16240.0,5.135912842246497e-13,6.404960541413131e-13,4.933393928343933e-13
16250.0,1.3266244901186644e-12,1.2948480046205438e-12,3.067104866654595e-13
16260.0,1.2032357906426617e-12,2.3092475501100137e-12,1.6851360364302576e-13
16270.0,2.66537475881366e-12,3.1642117958020028e-12,9.144508121470349e-14
16280.0,2.4182252073391074e-12,2.934399199560053e-12,4.311819757213931e-13
16290.0,3.596648926869767e-12,3.719876597927665e-12,9.66394717993268e-14
16300.0,2.7354574471647204e-12,2.5818727202712925e-12,3.472926940519893e-13
16310.0,4.670524277648089e-12,4.326261289292373e-12,3.6020617114794767e-13
16320.0,2.377932979093206e-12,2.1449155540737316e-12,1.1637165066633006e-13
16330.0,1.9128608487930095e-12,2.3016234476783064e-12,7.911802752067929e-13
16340.0,5.473335449393142e-13,1.413614769837774e-12,7.652528933823174e-13
16350.0,2.921588363209348e-13,1.2615452674225869e-12,3.2762124695615345e-13
16360.0,3.5827320034832725e-12,4.1058064246619915e-13,2.39344827608541e-13
16370.0,2.7964304891176437e-12,5.127996054412211e-13,2.5206512242003e-13
16380.0,2.881919981543168e-12,6.716675942219313e-13,2.0198808579525958e-13
16390.0,5.105867922327384e-12,1.2503239546762927e-12,7.409788888127093e-14
16400.0,2.9206046785995284e-13,6.160579629483569e-13,1.35846345066529e-13
16410.0,3.4035933204672513e-12,2.129020480762402e-12,3.541185406940389e-13
16420.0,2.5842851670433833e-12,2.4404749771860534e-12,6.146983937766357e-13
16430.0,2.2121158207141814e-12,1.3939260329524187e-12,4.4648789377925155e-14
16440.0,1.4014960061587518e-12,3.104130539592457e-13,3.494863042517793e-13
16450.0,3.753297331958392e-13,1.4764264377294216e-12,2.958075469772444e-13
16460.0,3.905000837351992e-13,1.1748426967101696e-12,1.9518951445648859e-13
16470.0,2.1619038401148307e-12,9.331096307735499e-13,3.299984543377308e-13
16480.0,2.0345770821218093e-12,2.0985246403991005e-12,2.7371968678786413e-13
16490.0,3.4603835564344076e-12,2.026457575472929e-12,7.241594701371639e-13
16500.0,6.388756336945289e-13,3.759222838527353e-12,2.1837498565853814e-13
16510.0,3.033276058419245e-12,2.756115300095107e-12,2.175554041487212e-13
16520.0,2.030366791929391e-12,3.0489763307384034e-13,2.10785560226926e-13
16530.0,3.9144353055797215e-13,7.512096208450842e-13,3.9742741216101773e-13
16540.0,1.0586723946595486e-12,4.939684740617603e-13,5.736830681597884e-13
16550.0,8.102082837506867e-13,1.0579792580486942e-12,1.4434665040550838e-13
16560.0,1.598873883072455e-13,6.465373580127794e-13,2.768557865217929e-14
16570.0,8.164149959383204e-13,1.8044826046328113e-12,5.1804047950499e-13
16580.0,1.180987227701654e-12,4.1445435716507477e-13,3.9086949437310443e-13
16590.0,3.98407647921659e-12,1.6688534434983035e-12,1.6311346760000808e-12
16600.0,1.3884736280785147e-12,1.3249668118790535e-12,7.924725099959806e-13
16610.0,2.913947028010348e-12,1.0467826469308152e-12,1.2992844719998142e-12
16620.0,2.300391394229044e-12,8.101251259272442e-13,8.80424367877391e-13
16630.0,2.8410663239839896e-12,7.126675344431311e-13,1.139910071986464e-12
16640.0,5.710762300532187e-13,1.6476198443053697e-12,2.0921137149542922e-13
16650.0,6.332888588461748e-13,9.107281820228673e-13,6.675716339666584e-13
16660.0,2.6583425730324536e-12,1.1517875158299158e-12,2.8795639672560025e-13
16670.0,2.4117372878224846e-12,2.2396908450289565e-12,1.6994013208853738e-12
16680.0,4.255507038084752e-12,2.7464587748030576e-12,2.3797653712089467e-12
16690.0,5.336947660555829e-12,5.405489648931224e-12,3.685517844608367e-13
16700.0,3.4324655824247785e-12,1.9429218812622547e-12,5.360125377686662e-13
16710.0,1.1480205509736268e-12,4.8645147577384775e-12,4.5158624896668885e-13
16720.0,9.369592145288463e-13,2.7490994857717214e-12,2.887175735983494e-13
16730.0,2.0592401884014275e-12,3.383876127206395e-12,3.6778161794432305e-13
16740.0,1.4943270257796761e-12,9.014134514516879e-13,8.426436375094205e-13
16750.0,8.181826756893928e-13,9.770543736386179e-13,1.0726277494769851e-12
16760.0,1.0535555535611035e-12,8.649204047336554e-13,5.495515135548128e-13
16770.0,2.8541567484252183e-12,3.160551789397784e-12,1.3396346076793647e-12
16780.0,2.9473913268752104e-12,5.019825972486684e-12,8.872959769232749e-13
16790.0,5.1945231415925425e-12,1.5624252777024555e-12,2.0773834875196986e-12
16800.0,3.726439753102461e-12,8.885273787478261e-13,9.699783718339005e-13
16810.0,1.6980518291953642e-12,1.1829750445478658e-12,1.5165537892013017e-12
16820.0,4.169043982765188e-12,2.187969668620157e-12,1.0414980238847802e-12
16830.0,1.7415042380514924e-12,1.3924757243511413e-12,9.332426423198844e-13
16840.0,4.401081808640926e-13,1.6300909871629101e-12,5.683264603151173e-13
16850.0,1.9733059343231174e-12,2.2772227730827087e-12,6.429732194145067e-13
16860.0,8.849890478962854e-13,2.1829567290629265e-12,3.0374447468079147e-13
16870.0,1.4762298306889409e-12,4.22155166936315e-12,1.267537118312812e-12
16880.0,1.618661384910076e-12,4.722353531382531e-12,2.0814008035458257e-12
16890.0,2.616269803555832e-12,5.087782163027422e-12,1.2755104448791164e-12
16900.0,3.642504392061731e-12,3.710240316229944e-13,6.284666029092528e-14
16910.0,3.3771788868801684e-12,5.6584649462557215e-12,9.747610287270728e-13
16920.0,8.864738533150151e-13,4.249129663954483e-12,4.1659088928422515e-13
16930.0,2.187453343658051e-12,2.402962809378689e-12,4.737543953707143e-13
16940.0,1.4504228274469259e-12,1.6857870012185787e-12,4.670945543971026e-13
16950.0,1.1882248373203723e-12,2.221524733926314e-13,8.88154903175144e-13
16960.0,9.278011251995811e-13,3.845731010998513e-13,2.9370027891624083e-13
16970.0,1.8957556543485276e-12,3.0651503896614487e-13,6.828166937617015e-13
16980.0,2.1386017561449265e-12,1.6749419761373724e-12,5.601392475596224e-13
16990.0,1.966297092106021e-12,6.852199414054696e-13,6.315324864091338e-13
17000.0,4.110725624728748e-12,6.626086426278886e-13,7.273083120340536e-13
17010.0,3.629565041163445e-12,8.379384041467077e-13,4.5447851657163465e-13
17020.0,7.57207311848211e-13,2.6665271671252075e-13,2.1085459190765585e-13
17030.0,3.952633571692164e-13,6.725825712147483e-13,1.0571358093988763e-12
17040.0,1.6240098100119328e-12,6.386688653623398e-13,5.401248683467492e-13
17050.0,1.4850698689431164e-12,1.5175791374716012e-12,6.853238051037366e-13
17060.0,1.7859178863897438e-12,8.689987174517605e-13,5.185188346510517e-13
17070.0,9.248523381235863e-13,4.869262238076017e-13,1.5707773595893683e-13
17080.0,1.31859122688031e-12,1.854164482909513e-12,4.113428853813987e-13
17090.0,2.04898548493595e-12,5.491243762710332e-13,1.1918444082889449e-12
17100.0,2.3739004071346348e-12,1.2672875391133255e-12,6.304812582860169e-13
17110.0,1.5043669400631082e-12,3.972406700353519e-14,3.9512175666038997e-13
17120.0,1.4470583270230315e-12,2.4907749716619235e-12,2.651325610912156e-13
17130.0,1.5872273476096025e-12,2.1630870191295647e-12,2.4359496881376653e-13
17140.0,1.891652421462828e-12,1.4682682170120476e-12,6.124899035061602e-13
17150.0,6.034579203475208e-13,1.5694197221674057e-12,1.16651936937722e-12
17160.0,1.4442842828554162e-12,1.1864283710609844e-12,8.351761145249182e-13
17170.0,1.2743210518962794e-12,4.941119683472845e-13,3.807700405553588e-13
17180.0,1.4307774640917494e-12,2.007927878690621e-12,1.08555720479952e-12
17190.0,4.413822257093884e-12,2.4960704882175596e-12,4.565456075784033e-13
17200.0,4.191320522458782e-12,2.0813692103906624e-12,6.797659090649746e-13
17210.0,3.913006321551524e-12,1.3062135877973226e-12,5.205446531075545e-13
17220.0,1.7050160165434209e-12,1.4445344488756952e-12,1.0181597074962584e-13
17230.0,8.859603542445719e-13,1.8428801171331093e-12,5.504397494170215e-13
17240.0,2.9755788219074147e-12,1.7393619228196511e-12,6.82350821571924e-13
17250.0,1.7334464117250863e-12,9.951200777086604e-13,8.748273750671537e-13
17260.0,2.572951603115229e-12,1.5475603969863922e-12,3.083869246151217e-13
17270.0,2.1991866728025827e-12,4.775377557389866e-13,8.801551583429637e-13
17280.0,2.1124011751751083e-12,1.33959553420411e-12,1.7182639294353177e-13
17290.0,8.865528979275959e-13,2.376282811308014e-12,5.184190107303892e-13
17300.0,1.4942446079002588e-12,3.192618515690987e-12,7.504872629142476e-13
17310.0,3.031478004170123e-12,2.4438800608391872e-12,5.089485101865583e-13
17320.0,3.543532933578661e-12,5.388493022406921e-13,3.200022908217497e-13
17330.0,2.924485307396668e-12,2.9931103107439644e-13,3.7657724050383583e-13
17340.0,2.422018852983448e-12,4.324742984534164e-13,2.7664724175627335e-13
17350.0,1.4145800880736327e-12,5.638009889476157e-13,7.655997103274872e-13
17360.0,1.3304086472848806e-12,1.2318593601140434e-12,4.579709631465927e-13
17370.0,3.0136631412541282e-12,1.4236687632414162e-12,1.3270528196770613e-13
17380.0,3.699049285722295e-12,4.760674730058324e-13,1.0369346511403577e-12
17390.0,5.468218495189274e-12,1.6603957157767349e-12,4.646681924040842e-13
17400.0,1.6294350381228118e-12,2.696649101346666e-12,1.0181675166340032e-12
17410.0,4.785279047409854e-12,1.746691717345007e-12,1.3292284174415092e-12
17420.0,3.977263105680631e-12,1.020580752816561e-12,4.770603228881347e-13
17430.0,3.108531628224784e-12,4.963031423599129e-13,3.043076053742951e-13
17440.0,1.165823982874925e-12,7.836809680007397e-13,3.100429200878372e-13
17450.0,1.5342062586249287e-12,1.7162230356414512e-12,5.305715547466636e-13
17460.0,6.334302448396771e-13,1.398302004057667e-12,4.4353370140877764e-13
17470.0,1.3944121060404926e-12,1.609734757591643e-12,6.641596470089427e-13
17480.0,2.572768816444648e-12,3.0891506244634683e-12,6.085482677500126e-13
17490.0,2.7684034075418452e-12,2.8137257510728948e-12,5.860529816394538e-13
17500.0,2.7739440579473535e-12,1.6323914321743346e-12,9.207853159280936e-13
17510.0,2.3658761456966755e-12,2.625383370531263e-12,8.800297779270753e-13
17520.0,2.8010698644199813e-12,5.753651532726104e-13,7.085438514693931e-13
17530.0,2.3548088221701875e-12,1.2053360257433536e-12,1.414598481472779e-13
17540.0,3.952471577762226e-13,3.962990002330217e-13,1.1277693348130056e-13
17550.0,5.56722678769437e-13,2.8301988924053177e-13,6.217344619543544e-13
17560.0,6.647827151114062e-13,7.187608069660911e-13,4.915801237013987e-13
17570.0,1.0626450051014028e-12,1.1342823908632789e-12,3.2892543630698466e-13
17580.0,8.156806591484606e-13,7.160993478834795e-13,8.118030644682363e-13
17590.0,1.388013143596214e-12,7.637578337888789e-13,8.960941384082448e-13
17600.0,8.828131270865433e-13,1.9381415271318162e-12,6.968613595248618e-13
17610.0,4.143586231070748e-12,1.8960375502663347e-12,3.318491642573951e-12
17620.0,2.113213192818677e-12,4.3555993016066167e-13,1.3706097272006898e-12
17630.0,2.092523546348641e-12,1.0795175821196708e-12,7.599976731255373e-13
17640.0,7.651856140627034e-13,1.116157533412936e-12,6.81605243339479e-13
17650.0,1.5343128649512754e-12,1.8351464643885465e-12,1.445271137458285e-13
17660.0,1.873327095440635e-12,2.2764824740148318e-12,2.698088012646418e-13
17670.0,8.726852462475013e-13,1.7824756156508448e-12,6.633193492839846e-13
17680.0,1.2249244580880013e-12,4.865189445368215e-12,5.915828462876412e-13
17690.0,1.4047309102901031e-12,5.7217742426195874e-12,3.5023269218331215e-13
17700.0,3.6945412296767e-12,4.914120755481542e-12,7.579008424061738e-13
17710.0,1.9050619900827142e-12,1.014694994552111e-11,6.477401271950711e-13
17720.0,2.46936158096426e-12,2.7763122113737124e-12,6.445236669233459e-13
17730.0,2.476446229494305e-12,3.2061034944506434e-12,4.920181758721275e-13
17740.0,2.0864998771819805e-12,1.8012704095251757e-12,5.366165421872849e-13
17750.0,5.592506107057922e-13,1.426357609317873e-12,5.484226091404738e-13
17760.0,2.7078281899056956e-12,9.83079805611974e-13,3.1855232211499513e-13
17770.0,2.9990673574292885e-12,7.896265141873265e-13,3.846550060701614e-13
17780.0,3.6192344876015254e-12,2.2281684765292042e-12,5.600670189553355e-13
17790.0,6.575816684873793e-12,1.485059975472481e-12,3.006891316704779e-13
17800.0,8.224707371671815e-13,1.9754639659701855e-12,8.500731550244351e-13
17810.0,3.647294028444067e-12,3.229292401981969e-12,1.95333145728239e-12
17820.0,2.701307109595177e-12,1.2093546361295784e-12,1.2276862158985598e-12
17830.0,2.399637125409515e-12,1.5050578339719616e-12,9.69667158645729e-13
17840.0,1.6128385848419825e-12,1.9860790802635165e-12,9.337797757052375e-13
17850.0,3.524992906775753e-13,1.1453505070904147e-12,4.1239056144664223e-13
17860.0,2.01827502965984e-12,1.1677622400463167e-12,5.93977199555937e-13
17870.0,3.802140281026218e-12,8.307196817947277e-13,8.289820202954755e-13
17880.0,2.480787048714771e-12,1.1542380947199525e-12,2.5797679153288676e-13
17890.0,2.8645006655016593e-12,3.587159615682502e-12,3.8489235432936e-13
17900.0,4.3744865995809256e-13,3.942811221825803e-12,1.3159447061734658e-13
17910.0,1.307681470620475e-12,4.01419987054706e-12,8.892890118136826e-13
17920.0,3.698797535900033e-13,7.932068716231693e-13,9.726307209614212e-13
17930.0,9.208983323083395e-13,4.592075764009386e-13,4.130186379923987e-13
17940.0,7.964171526020585e-13,2.696113792318519e-13,2.5978809450787784e-13
17950.0,3.0212749808761903e-13,6.170142566409577e-13,2.496129374583522e-13
17960.0,2.6072321376125652e-12,1.3053303321544548e-12,6.787187807449038e-13
17970.0,2.1912481561327115e-12,1.0451856959285046e-12,7.179916628289224e-13
17980.0,4.518818355511235e-12,1.3453499216683698e-12,3.780677508977969e-13
17990.0,3.0286243908600147e-12,6.348306596069965e-13,8.403216477927998e-14
18000.0,1.0511099068097703e-12,1.8578330973468733e-12,6.981793596991086e-13
18010.0,2.431992923446863e-12,1.897900881187014e-12,8.669764594557114e-13
18020.0,2.782564968442971e-12,1.0071920451397976e-12,2.8745677745851177e-13
18030.0,9.126240418544911e-13,1.5782858677346943e-12,8.140919149662918e-13
18040.0,4.445752650853643e-13,1.0707749904149792e-12,1.1582883363410181e-12
18050.0,5.720662886168672e-13,1.3760933884028056e-12,8.767867445102783e-13
18060.0,3.144785404867622e-12,9.648053048599209e-13,3.0125813036944883e-12
18070.0,4.211272117660995e-12,1.8965301480986784e-12,4.232106602249458e-12
18080.0,5.678009469598426e-12,4.909408043312473e-12,3.671685692127731e-12
18090.0,3.091713566735551e-12,5.686909046247354e-12,1.554847160069722e-12
18100.0,1.5675385853147457e-12,3.699629758423735e-12,4.326212124658075e-13
18110.0,3.416929809487905e-12,4.366172602229696e-12,7.987079249047039e-13
18120.0,3.732981743655189e-12,2.3887307851317788e-12,1.1748540558942482e-12
18130.0,2.190287404186916e-12,1.8790501115930027e-12,9.165472435405787e-13
18140.0,8.96227930749164e-13,1.299635745593849e-12,7.07746361288609e-13
18150.0,1.8876416727843293e-12,3.0671348526144037e-12,6.690295244018881e-13
18160.0,1.1848350889616221e-12,6.711163664072809e-12,1.0055424559248102e-12
18170.0,3.1481412667566006e-12,9.585006652879334e-12,3.809609645816373e-13
18180.0,2.6912560373354437e-12,7.551076351493896e-12,1.2953052511173101e-12
18190.0,2.552952186000404e-12,4.9338169647797885e-12,1.604418906423681e-12
18200.0,7.06808835518499e-12,1.1968044556131029e-12,1.5472355469045383e-12
18210.0,5.220583174205357e-12,6.007834701036063e-13,2.293366700768535e-12
18220.0,4.565777093949914e-12,4.4716230618309687e-13,2.2735918149322544e-12
18230.0,6.531977723664653e-13,1.2522943109923298e-12,9.791629193085312e-13
18240.0,1.1165786534356465e-12,9.209594998437558e-13,3.0044183461969277e-13
18250.0,3.790475192648501e-12,6.663614125163521e-14,1.7796242243828397e-12
18260.0,5.295020046286228e-12,1.29675956826492e-12,3.4815476472561156e-12
18270.0,7.448684605784785e-12,3.556697836953516e-12,4.786928531606225e-12
18280.0,4.01756334773858e-12,3.5056853464115523e-12,4.294226310075233e-12
18290.0,1.0126429630555234e-12,6.221982688693855e-12,2.0611828072000837e-12
18300.0,1.293357103118915e-12,1.669448294799411e-12,1.740573866301333e-12
18310.0,4.945472744872823e-12,8.844319706011775e-12,3.1117993549267986e-12
18320.0,4.500194957983982e-12,6.642691752988346e-12,4.0661743844934924e-12
18330.0,3.53223606756106e-12,3.934385239405671e-12,1.857418406302884e-12
18340.0,1.0019484656408544e-12,3.3482202932950846e-12,1.6751743169211207e-12
18350.0,4.075605836889156e-12,4.360803633709667e-12,3.5843548261873743e-12
18360.0,3.320014349901913e-12,4.473708904300576e-12,3.678399601510626e-12
18370.0,1.4787609190835236e-12,1.9593108469250875e-12,2.2046020659824107e-12
18380.0,1.4194580468937534e-12,3.0823915232582083e-12,1.235665907570153e-12
18390.0,1.5640024301409273e-12,2.5685295774358364e-12,1.0613311406276227e-12
18400.0,1.4292400526187653e-12,2.6573906261934885e-12,2.9043265894463972e-12
18410.0,2.048235560064587e-12,5.5402688621947485e-12,3.0583937755941043e-12
18420.0,1.3641502084611137e-12,8.539093452667921e-12,2.9733173951922552e-12
18430.0,1.2088688900899231e-12,4.3178641954333095e-12,2.1391021734349433e-12
18440.0,1.0076728985515677e-12,1.3646467982518643e-12,2.7573462835813377e-12
18450.0,3.8047478867848154e-12,6.045143770151359e-12,1.196209240414005e-12
18460.0,3.2457900267992298e-12,6.604866194054415e-12,9.2362839040392e-13
18470.0,4.927216305387298e-12,5.1926877841596045e-12,1.635961316766451e-12
18480.0,3.4926537363715193e-13,2.4907299368703328e-12,8.739193501685715e-13
18490.0,1.6379061670693904e-12,5.736502450018369e-12,1.6525028445790796e-12
18500.0,3.692697004847002e-12,9.83455231911945e-13,1.444865127484496e-12
